17.18491,106.07096,11/3/1970,1000 LB  Bomb MK-83,Road,Unobserved,Total Bombs = 16
17.18563,106.07097,11/3/1970,1000 LB  Bomb MK-83,Road,ONTGT/NO BDA,Total Bombs = 222
17.18859,106.07587,11/4/1970,1000 LB  Bomb MK-83,Road,Destroyed,Total Bombs = 48
17.18859,106.07587,11/4/1970,1000 LB  Bomb MK-83,Road,ONTGT/NO BDA,Total Bombs = 86
17.17405,106.07288,11/5/1970,1000 LB  Bomb MK-83,Road,Cut,Total Bombs = 24
17.18309,106.07293,11/5/1970,1000 LB  Bomb MK-83,Area/Depot,Unobserved,Total Bombs = 16
17.51907,105.72633,11/5/1970,1000 LB  Bomb MK-83,Road,Cut,Total Bombs = 942
17.54478,105.73822,11/6/1970,1000 LB  Bomb MK-83,Cave,SEC Explose,Total Bombs = 7
17.68101,105.33002,11/6/1970,1000 LB  Bomb MK-83, ,ONTGT/NO BDA,Total Bombs = 17
17.18931,106.07588,11/7/1970,1000 LB  Bomb MK-83,Road,Missed Target,Total Bombs = 16
17.20618,106.14735,11/11/1970,1000 LB  Bomb MK-83,FOSD,Unobserved,Total Bombs = 24
17.20618,106.14735,11/11/1970,1000 LB  Bomb MK-83,FOSD,Unobserved,Total Bombs = 70
17.20618,106.14735,11/14/1970,1000 LB  Bomb MK-83,FOSD,Unobserved,Total Bombs = 36
17.20618,106.14735,11/14/1970,1000 LB  Bomb MK-83,FOSD,Unobserved,Total Bombs = 46
17.18307,106.07763,11/19/1970,1000 LB  Bomb MK-83,Road,Unobserved,Total Bombs = 293
17.18578,106.0767,11/19/1970,1000 LB  Bomb MK-83,Road,Cut,Total Bombs = 237
17.0945,106.07712,11/21/1970,1000 LB  Bomb MK-83,Area/Depot,Unobserved,Total Bombs = 18
17.48934,105.70079,11/21/1970,1000 LB  Bomb MK-83,Road,Unobserved,Total Bombs = 26
17.17766,106.07572,11/26/1970,1000 LB  Bomb MK-83,Building,Unobserved,Total Bombs = 52
17.17766,106.07572,11/26/1970,1000 LB  Bomb MK-83,Building,Unobserved,Total Bombs = 32
17.19353,106.06575,11/29/1970,1000 LB  Bomb MK-83,Road,Unobserved,Total Bombs = 48
17.20636,106.14735,12/1/1970,1000 LB  Bomb MK-83,FOSD,Unobserved,Total Bombs = 123
17.20636,106.14735,12/1/1970,1000 LB  Bomb MK-83,FOSD,ONTGT/NO BDA,Total Bombs = 167
17.20538,106.12947,12/6/1970,1000 LB  Bomb MK-83,Area/Depot,ONTGT/NO BDA,Total Bombs = 12
17.18592,106.15014,12/8/1970,1000 LB  Bomb MK-83,Road,Missed Target,Total Bombs = 379
17.18592,106.15014,12/8/1970,1000 LB  Bomb MK-83,Road,ONTGT/NO BDA,Total Bombs = 387
17.18592,106.15014,12/8/1970,1000 LB  Bomb MK-83,Road,ONTGT/NO BDA,Total Bombs = 395
17.18317,106.14109,12/8/1970,1000 LB  Bomb MK-83,Road,Unobserved,Total Bombs = 298
17.18592,106.15014,12/8/1970,1000 LB  Bomb MK-83,Road,Unobserved,Total Bombs = 414
17.18538,106.15004,12/8/1970,1000 LB  Bomb MK-83,Road,Unobserved,Total Bombs = 212
17.18317,106.14109,12/9/1970,1000 LB  Bomb MK-83,Road,Unobserved,Total Bombs = 306
17.54255,105.72926,12/15/1970,1000 LB  Bomb MK-83,Area/Depot,Unobserved,Total Bombs = 40
17.19049,106.07664,12/16/1970,1000 LB  Bomb MK-83,Road,Unobserved,Total Bombs = 301
17.49202,105.70947,12/19/1970,1000 LB  Bomb MK-83,Road,Unobserved,Total Bombs = 12
17.25725,106.06395,12/21/1970,1000 LB  Bomb MK-83,Segment/Trans Route,Unobserved,Total Bombs = 21
17.24374,106.05446,12/21/1970,1000 LB  Bomb MK-83,Motor Vehicle,Missed Target,Total Bombs = 16
17.04442,106.36234,1/22/1972,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 121
17.04442,106.36234,1/22/1972,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 129
17.04496,105.94985,11/24/1972,MK83 GP Bomb,Supplies/Rice/Weapons, ,Total Bombs = 8
17.0489,106.36792,2/26/1972,MK83 GP Bomb,Trucks,Target,Total Bombs = 4
17.05216,105.95459,11/9/1972,MK83 GP Bomb M346 Fuse,Truck/Park/Storage Area,Target,Total Bombs = 20
17.05581,105.96682,2/16/1973,MK83 GP Bomb,Storage Area,Target,Total Bombs = 4
17.05763,105.94523,5/31/1972,MK83 GP Bomb,SAM Launcher/Equipment,Target,Total Bombs = 8
17.06004,106.00772,3/7/1970,MK83 GP Bomb,Trucks,Damaged,Total Bombs = 40
17.0603,105.95463,11/9/1972,MK83 GP Bomb M346 Fuse,Trucks,Target,Total Bombs = 8
17.06289,105.98001,7/28/1970,MK83 GP Bomb,Trucks,Target,Total Bombs = 12
17.06298,105.97973,7/30/1970,MK83 GP Bomb,Storage Area,Target,Total Bombs = 68
17.06298,105.97973,7/30/1970,MK83 GP Bomb,Truck/Park/Storage Area,Target,Total Bombs = 105
17.06298,105.97973,7/30/1970,MK83 GP Bomb,Truck/Park/Storage Area,Target,Total Bombs = 106
17.06726,106.01011,3/9/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 81
17.06804,105.57883,1/24/1973,MK83 GP Bomb,Roads/Highways,Target,Total Bombs = 4
17.06828,105.98568,4/3/1971,MK83 GP Bomb,Truck Park,Rno Dark,Total Bombs = 25
17.07086,106.01294,3/24/1970,MK83 GP Bomb, , ,Total Bombs = 8
17.07115,105.9528,7/23/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 8
17.07247,105.85886,4/21/1971,MK83 GP Bomb,SAM Site (SA2),Target,Total Bombs = 16
17.08472,105.95193,7/27/1970,MK83 GP Bomb,Roads/Highways,Target,Total Bombs = 18
17.11219,105.87031,5/16/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 23
17.11321,106.03666,1/20/1973,MK83 GP Bomb,Trucks,Target,Total Bombs = 20
17.11756,105.64477,4/29/1971,MK83 GP Bomb,Trucks,Rno Smoke,Total Bombs = 9
17.11952,106.04046,2/1/1973,MK83 GP Bomb,Roads/Highways,Target,Total Bombs = 14
17.12492,106.04425,7/30/1970,MK83 GP Bomb,Truck/Park/Storage Area,Target,Total Bombs = 20
17.13002,106.10442,1/8/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 8
17.13002,106.10442,1/8/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 16
17.13002,106.10442,1/8/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 24
17.13297,105.87323,3/31/1971,MK83 GP Bomb,Trucks,Secondary Fire,Total Bombs = 5
17.13845,106.04902,11/12/1972,MK83 GP Bomb M346 Fuse,Trucks,Rno Dark,Total Bombs = 55
17.13962,105.79524,10/26/1970,MK83 GP Bomb,Unknown,Target,Total Bombs = 16
17.13962,105.79524,10/26/1970,MK83 GP Bomb,Unknown,Target,Total Bombs = 32
17.13962,105.79524,10/26/1970,MK83 GP Bomb,Unknown,Target,Total Bombs = 48
17.14374,105.65144,2/20/1972,MK83 GP Bomb,Storage Area, ,Total Bombs = 32
17.14464,105.65333,2/21/1972,MK83 GP Bomb,Bivuoac/Store Area,Target,Total Bombs = 25
17.14464,105.65333,2/21/1972,MK83 GP Bomb,Bivuoac/Store Area,Target,Total Bombs = 12
17.14464,105.65333,2/22/1972,MK83 GP Bomb,Bivuoac/Store Area, ,Total Bombs = 33
17.14734,105.65428,2/27/1972,MK83 GP Bomb,Cave Storage,Target,Total Bombs = 20
17.14744,106.05847,2/18/1971,MK83 GP Bomb,Interdiction Point,Rno Dark,Total Bombs = 90
17.14744,106.05847,2/18/1971,MK83 GP Bomb,Interdiction Point,Rno Dark,Total Bombs = 91
17.15013,106.06319,2/25/1971,MK83 GP Bomb,Storage Area, ,Total Bombs = 30
17.15013,106.06319,2/25/1971,MK83 GP Bomb,Storage Area, ,Total Bombs = 36
17.15195,106.06038,5/31/1972,MK83 GP Bomb,Suspected Enemy Location, ,Total Bombs = 12
17.15334,106.13746,2/6/1973,MK83 LG Bomb,Trucks,Destroyed,Total Bombs = 79
17.15554,105.6355,2/19/1972,MK83 GP Bomb,Storage Area, ,Total Bombs = 4
17.15748,106.21786,2/24/1972,MK83 GP Bomb,Interdiction Point,Rno*****,Total Bombs = 100
17.16549,106.06422,7/30/1970,MK83 GP Bomb, , ,Total Bombs = 14
17.16599,105.96457,2/7/1971,MK83 GP Bomb,Roads/Highways,Cut,Total Bombs = 4
17.16753,106.01816,7/28/1970,MK83 GP Bomb,Storage Area,Secondary Explosion,Total Bombs = 14
17.168,106.01591,7/30/1970,MK83 GP Bomb,Truck/Park/Storage Area,Target,Total Bombs = 20
17.168,106.01591,7/30/1970,MK83 GP Bomb,Truck/Park/Storage Area,Target,Total Bombs = 40
17.16844,106.01723,4/8/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 16
17.17157,106.07657,9/12/1970,MK83 GP Bomb,Storage Area,Target,Total Bombs = 24
17.17267,106.07272,11/5/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 24
17.17278,106.05298,3/30/1971,MK83 GP Bomb,Trucks,Damaged,Total Bombs = 9
17.17381,105.83206,3/27/1971,MK83 GP Bomb,Interdiction Point,Rno Dly BM/FU,Total Bombs = 20
17.17627,106.07556,11/25/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 27
17.17627,106.07556,11/25/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 14
17.17627,106.07556,11/25/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 40
17.17943,105.98815,12/9/1972,MK83 GP Bomb,Truck/Park/Storage Area,Target,Total Bombs = 28
17.18042,106.07794,10/17/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 528
17.18078,106.07747,2/13/1971,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 15
17.18134,106.14046,2/7/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 647
17.18134,106.14046,1/3/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 655
17.18134,106.14046,1/6/1971,MK83 GP Bomb,Roads/Highways,Cut,Total Bombs = 706
17.18134,106.14046,1/7/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 667
17.18134,106.14046,1/7/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 631
17.18134,106.14046,2/10/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 685
17.18134,106.14046,2/14/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 700
17.18169,106.07747,1/3/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 676
17.18169,106.07747,1/3/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 635
17.18169,106.07747,1/4/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 597
17.18169,106.07747,1/9/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 607
17.18169,106.07747,11/19/1970,MK83 GP Bomb,Interdiction Point,Rno Weather,Total Bombs = 90
17.18169,106.07747,1/10/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 554
17.18171,106.07277,11/5/1970,MK83 GP Bomb,Storage Area,Target,Total Bombs = 16
17.18259,106.07748,11/21/1970,MK83 GP Bomb,Interdiction Point,Rno Weather,Total Bombs = 308
17.18259,106.07748,11/21/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 244
17.18318,106.14987,12/8/1970,MK83 GP Bomb,Interdiction Point,Rno Non Visual,Total Bombs = 18
17.18372,106.19687,2/9/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 4
17.184,106.14987,1/4/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 827
17.184,106.14987,1/3/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 880
17.184,106.14987,1/3/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 882
17.184,106.14987,1/5/1971,MK83 GP Bomb,Roads/Highways,Cut,Total Bombs = 835
17.184,106.14987,2/12/1971,MK83 GP Bomb,Interdiction Point,Rno Smoke,Total Bombs = 886
17.184,106.14987,2/10/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 854
17.184,106.14987,2/11/1971,MK83 GP Bomb,Trucks, ,Total Bombs = 858
17.184,106.14987,2/11/1971,MK83 GP Bomb,Trucks, ,Total Bombs = 862
17.184,106.14987,2/12/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 785
17.184,106.14987,2/12/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 892
17.184,106.14987,2/13/1971,MK83 GP Bomb,Trucks,Damaged,Total Bombs = 866
17.184,106.14987,2/14/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 843
17.184,106.14987,2/14/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 850
17.184,106.14987,2/13/1971,MK83 GP Bomb,Trucks,Damaged,Total Bombs = 898
17.18425,106.07081,11/3/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 868
17.18425,106.07081,11/3/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 884
17.1844,106.07655,11/19/1970,MK83 GP Bomb,Roads/Highways,Cut,Total Bombs = 183
17.18454,106.14997,12/7/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 2666
17.18454,106.14997,12/7/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 2674
17.18454,106.14997,12/7/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 2682
17.18484,106.16022,2/23/1972,MK83 GP Bomb,Personnel/Any,Killed By Air,Total Bombs = 34
17.18494,106.1433,2/10/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 44
17.18539,105.62808,1/24/1970,MK83 GP Bomb,Truck Park,No Damage Miss,Total Bombs = 24
17.18569,106.07326,11/1/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 847
17.18615,106.08689,2/9/1971,MK83 GP Bomb,Confirm Enemy Location,Target,Total Bombs = 25
17.18615,106.08689,2/8/1971,MK83 GP Bomb,Confirm Enemy Location,Target,Total Bombs = 22
17.18615,106.08689,2/9/1971,MK83 GP Bomb,Confirm Enemy Location,Target,Total Bombs = 30
17.18696,106.07083,10/28/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 645
17.18696,106.07083,10/28/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 661
17.18696,106.07083,10/28/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 677
17.18696,106.07083,10/28/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 709
17.18696,106.07083,11/2/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 31
17.18696,106.07083,11/2/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 789
17.18696,106.07083,11/3/1970,MK83 GP Bomb,Interdiction Point,Rno Weather,Total Bombs = 931
17.18721,106.07572,11/4/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 24
17.18721,106.07572,11/7/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 205
17.18721,106.07572,11/4/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 219
17.18796,106.0869,12/9/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 4
17.18802,106.07554,10/17/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 378
17.18893,106.07563,1/8/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 728
17.18893,106.07563,1/8/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 732
17.18893,106.07563,1/8/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 736
17.18893,106.07563,1/8/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 719
17.18893,106.07563,1/8/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 740
17.18893,106.07563,1/11/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 703
17.18893,106.07563,1/11/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 713
17.19262,106.07801,5/23/1970,MK83 GP Bomb,Trucks,Target,Total Bombs = 150
17.19262,106.07801,5/23/1970,MK83 GP Bomb,Trucks,Target,Total Bombs = 168
17.19278,106.11467,9/12/1970,MK83 GP Bomb,Bunkers,Target,Total Bombs = 10
17.19301,106.15369,8/8/1970,MK83 GP Bomb,Trucks,Target,Total Bombs = 93
17.19862,105.40528,1/31/1973,MK83 GP Bomb,Caves,Target,Total Bombs = 14
17.20073,106.06621,2/11/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 20
17.20073,106.06621,2/11/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 24
17.20174,106.09667,4/15/1970,MK83 GP Bomb, , ,Total Bombs = 402
17.20204,106.15563,3/17/1972,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 36
17.20211,106.1434,2/3/1971,MK83 GP Bomb,Interdiction Point,Rno Non Visual,Total Bombs = 158
17.20211,106.1434,1/29/1971,MK83 GP Bomb,Interdiction Point,Rno Non Visual,Total Bombs = 156
17.203,106.14529,2/28/1971,MK83 GP Bomb,Roads/Highways,Cut,Total Bombs = 56
17.203,106.14529,2/28/1971,MK83 GP Bomb,Fords/Subsurface Bridge,Cut,Total Bombs = 52
17.203,106.14529,2/14/1971,MK83 GP Bomb,Trucks,Damaged,Total Bombs = 60
17.20384,106.15658,2/11/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 8
17.20386,106.15282,7/30/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Cut,Total Bombs = 21
17.20475,106.15564,2/18/1971,MK83 GP Bomb,Caves, ,Total Bombs = 40
17.20476,106.15376,2/5/1973,MK83 GP Bomb,Roads/Highways,Target,Total Bombs = 18
17.2048,106.14718,11/11/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Rno Weather,Total Bombs = 329
17.2048,106.14718,11/11/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 252
17.2048,106.14718,7/21/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 201
17.2048,106.14718,7/21/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 143
17.2048,106.14718,8/1/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 260
17.2048,106.14718,2/25/1972,MK83 GP Bomb M346 Fuse,Fords/Subsurface Bridge,Target,Total Bombs = 361
17.2048,106.14718,4/8/1971,MK83 GP Bomb,Fords/Subsurface Bridge,Rno Smoke,Total Bombs = 396
17.2048,106.14718,11/14/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 373
17.2048,106.14718,11/14/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 340
17.2048,106.14718,11/14/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 345
17.2048,106.14718,11/14/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 284
17.2048,106.14718,11/11/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 292
17.2048,106.14718,11/11/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Rno Weather,Total Bombs = 335
17.20498,106.14718,7/20/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 1303
17.20558,106.16786,7/20/1970,MK83 GP Bomb,Trucks,Target,Total Bombs = 4
17.20564,106.15847,7/21/1970,MK83 GP Bomb,Fords/Subsurface Bridge,Target,Total Bombs = 249
17.20564,106.15847,4/4/1971,MK83 GP Bomb,Suspected Enemy Location,Target,Total Bombs = 297
17.20564,106.15847,4/4/1971,MK83 GP Bomb,Suspected Enemy Location,Target,Total Bombs = 305
17.20579,105.95726,2/13/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 8
17.20579,105.95763,4/9/1971,MK83 GP Bomb,Fords/Subsurface Bridge, ,Total Bombs = 4
17.20653,106.16036,11/7/1971,MK83 GP Bomb M346 Fuse, , ,Total Bombs = 7
17.20743,106.16036,2/28/1971,MK83 GP Bomb,Fords/Subsurface Bridge,Rno Dark,Total Bombs = 47
17.20743,106.16036,2/28/1971,MK83 GP Bomb,Fords/Subsurface Bridge,Rno Dark,Total Bombs = 51
17.20745,106.15848,2/12/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 38
17.20746,105.98642,8/29/1972,MK83 GP Bomb,POL Pipelines,Rno*****,Total Bombs = 10
17.21015,106.15944,2/12/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 20
17.21015,106.15944,2/13/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 14
17.21015,106.15944,2/13/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 18
17.21621,106.04288,4/8/1971,MK83 GP Bomb,Roads/Highways,Cut,Total Bombs = 31
17.21621,106.04288,4/8/1971,MK83 GP Bomb,Roads/Highways,Cut,Total Bombs = 34
17.21709,106.04759,3/10/1971,MK83 GP Bomb,Fords/Subsurface Bridge,Rno Non Visual,Total Bombs = 39
17.21709,106.04759,3/9/1971,MK83 GP Bomb,Fords/Subsurface Bridge,Damaged,Total Bombs = 46
17.21799,106.04853,3/10/1971,MK83 GP Bomb,Suspected Enemy Location,Target,Total Bombs = 75
17.21799,106.04853,3/10/1971,MK83 GP Bomb,Suspected Enemy Location,Target,Total Bombs = 79
17.218,106.04759,3/10/1971,MK83 GP Bomb,Suspected Enemy Location,Target,Total Bombs = 37
17.218,106.04759,3/10/1971,MK83 GP Bomb,Suspected Enemy Location,Target,Total Bombs = 38
17.22187,106.16515,3/6/1971,MK83 GP Bomb,Trucks,Secondary Fire,Total Bombs = 35
17.22385,106.13507,2/19/1972,MK83 GP Bomb,Trucks,Damaged,Total Bombs = 729
17.22868,106.07775,11/16/1972,MK83 GP Bomb,Unknown,Rno Non Visual,Total Bombs = 25
17.22962,106.22914,3/6/1972,MK83 GP Bomb,Trucks, ,Total Bombs = 28
17.23177,106.17179,2/11/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 24
17.2334,106.17048,7/23/1970,MK83 GP Bomb,Roads/Highways,Target,Total Bombs = 108
17.23541,106.16805,2/14/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 8
17.23541,106.16805,2/14/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 16
17.23705,106.03077,3/31/1971,MK83 GP Bomb,Trucks,Damaged,Total Bombs = 5
17.23864,106.07404,2/10/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 31
17.23957,106.06746,2/12/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 82
17.23957,106.06746,2/12/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 86
17.23969,105.60569,5/5/1971,MK83 GP Bomb,Trucks,Rno Dark,Total Bombs = 20
17.24044,106.07405,2/7/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 4
17.24044,106.07499,2/10/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 868
17.24044,106.07499,2/13/1971,MK83 GP Bomb,Roads/Highways,Cut,Total Bombs = 880
17.24044,106.07499,2/13/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 889
17.24048,106.06747,8/2/1970,MK83 GP Bomb,Storage Area,Target,Total Bombs = 61
17.24048,106.06747,2/14/1971,MK83 GP Bomb,Interdiction Point,Rno Foliage,Total Bombs = 135
17.24087,106.14543,5/25/1970,MK83 GP Bomb,Trucks,Target,Total Bombs = 541
17.24087,106.14543,5/25/1970,MK83 GP Bomb,Trucks,Target,Total Bombs = 601
17.2409,105.98471,3/21/1971,MK83 GP Bomb,Storage Area,Secondary Explosion,Total Bombs = 80
17.2411,106.12107,3/11/1971,MK83 GP Bomb,Trucks, ,Total Bombs = 36
17.2411,106.12107,3/11/1971,MK83 GP Bomb,Trucks, ,Total Bombs = 40
17.24231,105.6358,1/19/1972,MK83 GP Bomb,Truck/Park/Storage Area, ,Total Bombs = 37
17.24235,106.05431,12/21/1970,MK83 GP Bomb,Trucks,Target,Total Bombs = 16
17.24364,106.15118,11/3/1972,MK83 GP Bomb,Transship Point,Target,Total Bombs = 84
17.24963,105.60855,2/8/1971,MK83 GP Bomb,Truck Park,Target,Total Bombs = 20
17.24993,106.15686,3/22/1971,MK83 GP Bomb,Movers/Any,Target,Total Bombs = 110
17.25239,105.84275,12/9/1972,MK83 GP Bomb,Trucks,Target,Total Bombs = 6
17.25522,106.17946,3/8/1971,MK83 GP Bomb,Interdiction Point,Rno Non Visual,Total Bombs = 20
17.25522,106.17946,3/8/1971,MK83 GP Bomb,Interdiction Point,Rno Non Visual,Total Bombs = 22
17.25857,106.22369,2/28/1972,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 4
17.25956,106.08111,4/26/1970,MK83 GP Bomb,Unknown,Target,Total Bombs = 84
17.2602,106.09673,12/27/1970,MK83 GP Bomb,Interdiction Point,Rno Non Visual,Total Bombs = 16
17.2602,106.09673,12/27/1970,MK83 GP Bomb,Interdiction Point,Rno Non Visual,Total Bombs = 32
17.2602,106.09673,12/27/1970,MK83 GP Bomb,Interdiction Point,Rno Non Visual,Total Bombs = 48
17.26073,106.16257,11/5/1970,MK83 GP Bomb,Trucks,Secondary Explosion,Total Bombs = 12
17.26117,106.06768,4/27/1970,MK83 GP Bomb,Unknown,Target,Total Bombs = 208
17.2617,106.1513,3/6/1971,MK83 GP Bomb,Artillary, ,Total Bombs = 20
17.26195,106.17321,11/5/1970,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 392
17.26227,105.60953,3/7/1972,MK83 GP Bomb,Trucks,Destroyed,Total Bombs = 39
17.26409,106.04503,7/21/1970,MK83 GP Bomb,POL Barrels,Target,Total Bombs = 12
17.26605,106.18141,2/20/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 8
17.2668,105.60766,2/8/1971,MK83 GP Bomb,Truck Park,Target,Total Bombs = 90
17.27068,106.16263,4/17/1970,MK83 GP Bomb, , ,Total Bombs = 2
17.27277,105.71586,2/15/1972,MK83 GP Bomb,Roads/Highways,Cut,Total Bombs = 9
17.27598,106.18242,3/11/1971,MK83 GP Bomb,Trucks, ,Total Bombs = 44
17.27781,106.17867,7/20/1970,MK83 GP Bomb,Trucks,Target,Total Bombs = 3
17.27781,106.17961,4/11/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 2194
17.27781,106.17961,4/5/1971,MK83 GP Bomb,Suspected Enemy Location,Target,Total Bombs = 2564
17.27781,106.17961,4/5/1971,MK83 GP Bomb,Suspected Enemy Location,Target,Total Bombs = 2568
17.27781,106.17961,4/7/1971,MK83 GP Bomb,Roads/Highways,Target,Total Bombs = 2668
17.27781,106.17961,6/4/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 1689
17.27781,106.17961,4/16/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 2274
17.27781,106.17961,4/13/1971,MK83 GP Bomb,Interdiction Point,Rno Smoke,Total Bombs = 2478
17.27781,106.17961,4/13/1971,MK83 GP Bomb,Interdiction Point,Target,Total Bombs = 2290
17.28213,105.61806,4/1/1970,MK83 GP Bomb,Truck Park,No Damage Miss,Total Bombs = 33
17.2827,106.11474,2/11/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 12
17.2827,106.11474,2/11/1971,MK83 GP Bomb,Trucks,Target,Total Bombs = 24
17.29367,105.68113,4/5/1971,MK83 GP Bomb,Truck Park,Secondary Explosion,Total Bombs = 16
17.29584,105.56543,2/18/1972,MK83 GP Bomb,Storage Area,Target,Total Bombs = 26
